timestamp,open,high,low,close,volume
2023-11-23,0.3909,0.4005,0.3854,0.3976,18427543.0
2023-11-24,0.3976,0.4077,0.3951,0.406,23449521.0
2023-11-25,0.406,0.4403,0.4025,0.4289,51292527.0
2023-11-26,0.4288,0.4374,0.4101,0.4249,40610088.0
2023-11-27,0.425,0.4434,0.3934,0.4057,51021301.0
2023-11-28,0.4056,0.4181,0.3904,0.414,34397661.0
2023-11-29,0.4141,0.4186,0.4003,0.4113,23255975.0
2023-11-30,0.4114,0.4141,0.4015,0.4087,13707668.0
2023-12-01,0.4087,0.4202,0.4039,0.4146,17263992.0
2023-12-02,0.4146,0.433,0.4125,0.4287,19605163.0
2023-12-03,0.4287,0.4333,0.4206,0.4278,28950678.0
2023-12-04,0.4278,0.4448,0.3982,0.4321,61660287.0
2023-12-05,0.4322,0.4598,0.4287,0.4497,67034901.0
2023-12-06,0.4497,0.4632,0.4302,0.4455,50931247.0
2023-12-07,0.4454,0.4669,0.4356,0.4639,52375172.0
2023-12-08,0.4638,0.495,0.4563,0.4941,47586901.0
2023-12-09,0.4943,0.545,0.492,0.5318,82580333.0
2023-12-10,0.5319,0.5953,0.5318,0.5579,130252319.0
2023-12-11,0.5578,0.5602,0.4652,0.5138,64924349.0
2023-12-12,0.5139,0.5217,0.493,0.5111,35966027.0
2023-12-13,0.511,0.5241,0.4716,0.5205,37914311.0
2023-12-14,0.5211,0.5348,0.4932,0.5315,37956897.0
2023-12-15,0.5316,0.5324,0.494,0.495,20219371.0
2023-12-16,0.495,0.5305,0.4874,0.52,22867017.0
2023-12-17,0.52,0.5241,0.4962,0.4995,21461409.0
2023-12-18,0.4997,0.5028,0.46,0.4989,29085091.0
2023-12-19,0.4989,0.5076,0.4809,0.4896,18678066.0
2023-12-20,0.4894,0.5253,0.481,0.5179,30503255.0
2023-12-21,0.518,0.547,0.5125,0.5468,31827197.0
2023-12-22,0.5468,0.5555,0.5285,0.5413,36483169.0
2023-12-23,0.5413,0.5423,0.5223,0.5327,18390771.0
2023-12-24,0.5328,0.5777,0.526,0.5632,66477577.0
2023-12-25,0.5631,0.6203,0.5429,0.6065,110260316.0
2023-12-26,0.6066,0.68,0.5626,0.627,140581468.0
2023-12-27,0.6273,0.6309,0.5913,0.6028,46514570.0
2023-12-28,0.6029,0.6122,0.5674,0.5785,34071321.0
2023-12-29,0.5785,0.5947,0.5562,0.5746,32145445.0
2023-12-30,0.5745,0.5854,0.5596,0.5757,20185852.0
2023-12-31,0.5757,0.6048,0.5712,0.5947,30559362.0
2024-01-01,0.5947,0.64,0.5814,0.6037,44764301.0
