timestamp,open,high,low,close,volume
2023-11-23,0.751,0.8241,0.7384,0.7549,20595172.0
2023-11-24,0.7551,0.7605,0.7281,0.7439,11893889.0
2023-11-25,0.7438,0.7609,0.7262,0.7427,8214280.0
2023-11-26,0.7433,0.752,0.7046,0.737,9503012.0
2023-11-27,0.7375,0.788,0.7034,0.7705,20859179.0
2023-11-28,0.7699,0.7851,0.7064,0.7665,18011480.0
2023-11-29,0.7665,0.7723,0.7148,0.727,9939714.0
2023-11-30,0.727,0.7375,0.7107,0.7333,4536286.0
2023-12-01,0.7327,0.7647,0.7295,0.7439,8287094.0
2023-12-02,0.7437,0.7671,0.7344,0.7565,6497177.0
2023-12-03,0.7567,0.8066,0.7436,0.7501,11422316.0
2023-12-04,0.7507,0.7769,0.6846,0.7496,10873764.0
2023-12-05,0.7498,0.9062,0.7444,0.7997,64433700.0
2023-12-06,0.7998,0.808,0.7184,0.7249,46179035.0
2023-12-07,0.725,0.735,0.6877,0.7177,21687070.0
2023-12-08,0.718,0.7276,0.7026,0.7259,17780552.0
2023-12-09,0.7261,0.7363,0.7028,0.7146,10017889.0
2023-12-10,0.7142,0.7203,0.6949,0.7161,4678560.0
2023-12-11,0.7163,0.7183,0.6121,0.6618,12498235.0
2023-12-12,0.6609,0.7111,0.6582,0.7105,10913964.0
2023-12-13,0.7105,0.8317,0.6776,0.7846,76130435.0
2023-12-14,0.7847,0.8721,0.7563,0.8651,44548697.0
2023-12-15,0.8657,1.0102,0.8445,0.9513,78296342.0
2023-12-16,0.9513,1.0025,0.879,0.9268,38652307.0
2023-12-17,0.9263,1.1191,0.926,1.0597,86382172.0
2023-12-18,1.0602,1.1144,0.9822,1.0424,41561703.0
2023-12-19,1.0421,1.1283,1.0202,1.0499,21917858.0
2023-12-20,1.049,1.0544,0.99,1.0236,13059772.0
2023-12-21,1.0237,1.2335,0.999,1.0291,83353181.0
2023-12-22,1.0296,1.0311,0.9066,0.9259,58380734.0
2023-12-23,0.926,0.9265,0.81,0.8946,75668435.0
2023-12-24,0.8946,0.8947,0.8,0.8152,66786991.0
2023-12-25,0.815,0.835,0.7907,0.8183,36679821.0
2023-12-26,0.8185,0.844,0.72,0.7918,36097462.0
2023-12-27,0.7917,0.7951,0.7305,0.7667,74812999.0
2023-12-28,0.7662,0.7782,0.7009,0.7236,59609137.0
2023-12-29,0.7234,0.7321,0.6862,0.71,28711824.0
2023-12-30,0.71,0.7482,0.7093,0.7309,29229284.0
2023-12-31,0.7312,0.7346,0.6627,0.7013,14315145.0
2024-01-01,0.701,0.7205,0.6784,0.7181,9688096.0
2024-01-02,0.718,0.7333,0.6991,0.7194,14287411.0
2024-01-03,0.719,0.731,0.5125,0.637,53322407.0
2024-01-04,0.6367,0.6593,0.6121,0.6469,13143644.0
2024-01-05,0.6471,0.683,0.5975,0.6394,26308991.0
2024-01-06,0.6394,0.6636,0.5865,0.6304,12774926.0
2024-01-07,0.6312,0.6395,0.5749,0.5829,8316107.0
2024-01-08,0.5832,0.6199,0.517,0.6135,16582141.0
2024-01-09,0.6128,0.6178,0.544,0.5667,12657373.0
2024-01-10,0.5659,0.6253,0.5418,0.6118,19990280.0
2024-01-11,0.6124,0.6384,0.6003,0.6197,13941120.0
2024-01-12,0.6205,0.6621,0.5832,0.6195,27349936.0
2024-01-13,0.6198,0.635,0.5838,0.627,8089917.0
2024-01-14,0.6269,0.6294,0.5954,0.5974,5515261.0
2024-01-15,0.5979,0.6139,0.5917,0.6009,4739003.0
2024-01-16,0.601,0.6168,0.5883,0.6127,4813154.0
2024-01-17,0.6128,0.615,0.5918,0.5998,4767037.0
2024-01-18,0.6,0.6035,0.5543,0.5682,5378848.0
2024-01-19,0.5684,0.5702,0.529,0.5603,5569047.0
2024-01-20,0.5607,0.5794,0.5524,0.5748,4050065.0
2024-01-21,0.5745,0.6105,0.5686,0.5827,17915627.0
2024-01-22,0.5825,0.5836,0.5329,0.5375,10642891.0
2024-01-23,0.5375,0.5453,0.4882,0.5223,9736999.0
2024-01-24,0.5224,0.5355,0.5119,0.5344,3791861.0
2024-01-25,0.5343,0.5739,0.5247,0.5398,15107639.0
2024-01-26,0.5406,0.5919,0.529,0.5829,27975494.0
2024-01-27,0.583,0.6428,0.5783,0.6394,31730918.0
2024-01-28,0.6395,0.6446,0.6064,0.6144,17340781.0
2024-01-29,0.6147,0.7225,0.607,0.6985,61118138.0
2024-01-30,0.6982,0.7215,0.6653,0.6703,26420975.0
2024-01-31,0.6702,0.686,0.6344,0.6508,23441782.0
2024-02-01,0.651,0.6686,0.6224,0.6421,13907180.0
2024-02-02,0.6421,0.6859,0.6387,0.6589,13709730.0
2024-02-03,0.6588,0.6617,0.6333,0.6374,5707158.0
2024-02-04,0.6372,0.6409,0.6155,0.6175,4453768.0
2024-02-05,0.6177,0.6359,0.6124,0.6226,6656288.0
2024-02-06,0.6227,0.6641,0.6154,0.6505,10507331.0
2024-02-07,0.6507,0.6723,0.6405,0.6626,10759162.0
2024-02-08,0.6625,0.6835,0.6512,0.6551,9721133.0
2024-02-09,0.6552,0.6762,0.6551,0.672,8607631.0
